Date	       Julian	Idren	Season	Year	GIC	Class	Site	Weigth	Sex	ModeFDC	Mode	AgeMAT	Age	Info	Status	Type	Count	Periode
17/04/2011	107	2124	7	2011	S	S11	FDC10	6,5	M	G	C	1	1	0	NA	NA	NA	P2
05/05/2011	125	2132	7	2011	B	B11	FDC10	4,9	F	G	C	2	2	1	R	CP	6	P2
09/05/2011	129	2135	7	2011	B	B11	FDC10	4,5	F	G	C	5	5	1	R	CP	3	P2
21/05/2011	141	2142	7	2011	B	B11	FDC10	5,5	M	G	C	1	1	0	NA	NA	NA	P2
31/05/2011	151	2146	7	2011	S	S11	FDC10	6	M	G	C	1	1	0	NA	NA	NA	P2
01/06/2011	152	2149	7	2011	S	S11	FDC10	3,55	M	A	C	4	4	0	NA	NA	NA	P2
02/06/2011	153	2150	7	2011	S	S11	FDC10	6,3	M	G	C	1	1	0	NA	NA	NA	P2
03/06/2011	154	2151	7	2011	S	S11	FDC10	4,8	F	G	C	1	1	1	R	CP	5	P2
06/06/2011	157	2153	7	2011	B	B11	FDC10	4,8	F	G	C	1	1	1	R	CP	2	P2
06/06/2011	157	2154	7	2011	B	B11	FDC10	4,7	F	G	C	2	2	1	R	CP	4	P2
15/06/2011	166	2158	7	2011	B	B11	FDC10	4,8	F	G	C	1	1	1	R	CP	3	P2
15/06/2011	166	2159	7	2011	B	B11	FDC10	4,4	F	G	C	1	1	1	R	CP	4	P2
27/06/2011	178	2163	7	2011	B	B11	FDC10	NA	M	G	C	0	0	0	NA	NA	NA	P2
30/06/2011	181	2167	7	2011	S	S11	FDC10	NA	F	A	C	0	0	0	NA	NA	NA	P2
30/06/2011	181	2168	7	2011	S	S11	FDC10	NA	F	A	C	0	0	0	NA	NA	NA	P2
06/07/2011	187	2177	7	2011	B	B11	FDC10	6,3	M	G	C	2	2	0	NA	NA	NA	P2
09/07/2011	190	2182	7	2011	B	B11	FDC10	5,7	M	G	C	3	3	0	NA	NA	NA	P2
11/07/2011	192	2184	7	2011	S	S11	FDC10	NA	F	A	C	0	0	0	NA	NA	NA	P2
18/07/2011	199	2196	7	2011	B	B11	FDC10	NA	M	A	C	0	0	0	NA	NA	NA	P2
19/07/2011	200	2200	7	2011	B	B11	FDC10	4,9	F	A	C	2	2	1	R	CP	5	P2
19/07/2011	200	2201	7	2011	B	B11	FDC10	6	F	A	C	3	3	1	R	CP	8	P2
20/07/2011	201	2202	7	2011	S	S11	FDC10	NA	M	G	C	NA	NA	0	NA	NA	NA	P2
23/07/2011	204	2203	7	2011	B	B11	FDC10	6,4	M	A	C	1	1	0	NA	NA	NA	P2
24/07/2011	205	2205	7	2011	S	S11	FDC10	NA	F	A	C	NA	NA	0	NA	NA	NA	P2
15/08/2011	227	2227	7	2011	S	S11	FDC10	5,1	M	C	C	0	0	0	NA	NA	NA	P2
09/09/2011	252	2250	7	2011	B	B11	FDC10	NA	NI	A	C	NA	NA	0	NA	NA	NA	P3
25/09/2011	268	2262	7	2011	S	S11	FDC10	4,7	F	C	C	0	0	1	NR	O	NA	P3
02/10/2011	275	2270	7	2011	B	B11	FDC10	4,4	F	C	C	0	0	0	NA	NA	NA	P3
02/10/2011	275	2271	7	2011	B	B11	FDC10	5	F	C	C	1	1	0	NA	NA	NA	P3
09/10/2011	282	2277	7	2011	B	B11	FDC10	5,7	M	C	C	1	1	0	NA	NA	NA	P3
23/10/2011	296	2284	7	2011	B	B11	FDC10	4,6	F	C	C	0	0	1	NR	O	NA	P3
23/10/2011	296	2285	7	2011	B	B11	FDC10	6	M	C	C	0	0	0	NA	NA	NA	P3
23/10/2011	296	2286	7	2011	S	S11	FDC10	7,3	M	C	C	5	5	0	NA	NA	NA	P3
28/10/2011	301	2293	7	2011	B	B11	FDC10	4,4	F	C	C	0	0	1	NR	O	NA	P3
30/10/2011	303	2294	7	2011	S	S11	FDC10	6,5	M	C	C	0	0	0	NA	NA	NA	P3
30/10/2011	303	2295	7	2011	S	S11	FDC10	4,6	F	C	C	0	0	0	NA	NA	NA	P3
30/10/2011	303	2296	7	2011	B	B11	FDC10	NA	M	C	C	NA	NA	0	NA	NA	NA	P3
01/11/2011	305	2297	7	2011	S	S11	FDC10	7	M	C	C	0	0	0	NA	NA	NA	P3
09/11/2011	313	2304	7	2011	B	B11	FDC10	4,85	F	C	C	0	0	1	NR	O	NA	P3
11/11/2011	315	2305	7	2011	B	B11	FDC10	4,55	F	C	C	0	0	1	NR	O	NA	P3
19/11/2011	323	2311	7	2011	S	S11	FDC10	6,7	M	C	C	1	1	0	NA	NA	NA	P3
20/11/2011	324	2312	7	2011	B	B11	FDC10	4,45	F	C	C	0	0	1	NR	O	NA	P3
20/11/2011	324	2313	7	2011	S	S11	FDC10	NA	NI	C	C	NA	NA	0	NA	NA	NA	P3
27/11/2011	331	2318	7	2011	S	S11	FDC10	6,1	M	C	C	0	0	0	NA	NA	NA	P3
28/12/2011	362	2340	7	2011	B	B11	FDC10	4,6	F	C	C	0	0	1	NR	O	NA	P3
01/01/2012	001	2341	7	2011	S	S11	FDC10	6,6	M	C	C	0	0	0	NA	NA	NA	P3
02/01/2012	002	2342	7	2011	B	B11	FDC10	6,1	M	C	C	0	0	0	NA	NA	NA	P3
08/01/2012	008	2351	7	2011	B	B11	FDC10	4,7	M	C	C	0	0	0	NA	NA	NA	P3
08/01/2012	008	2352	7	2011	B	B11	FDC10	6,3	M	C	C	0	0	0	NA	NA	NA	P3
14/01/2012	014	2355	7	2011	B	B11	FDC10	NA	M	C	C	NA	NA	0	NA	NA	NA	P3
18/01/2012	018	2357	7	2011	B	B11	FDC10	NA	M	C	C	NA	NA	0	NA	NA	NA	P3
22/01/2012	022	2361	7	2011	S	S11	FDC10	NA	M	C	C	NA	NA	0	NA	NA	NA	P3
28/01/2012	028	2367	7	2011	S	S11	FDC10	NA	M	C	C	NA	NA	0	NA	NA	NA	P3
28/01/2012	028	2368	7	2011	B	B11	FDC10	NA	F	C	C	NA	NA	0	NA	NA	NA	P3
07/11/2002	311	D2F729	2	2002	D	D2	FDC35	7,4	F	R	R	0	0	1	NR	O	NA	P3
22/01/2003	022	D2M960	2	2002	D	D2	FDC35	6,9	M	R	R	1	1	NA	NA	NA	NA	P3
24/01/2003	024	D2M961	2	2002	D	D2	FDC35	7,1	M	R	R	2	2	NA	NA	NA	NA	P3
30/01/2003	030	D2M1012	2	2002	D	D2	FDC35	6,8	M	R	R	1	1	NA	NA	NA	NA	P3
10/02/2003	041	D3M1104	3	2003	D	D3	FDC35	8	M	R	R	1	2	NA	NA	NA	NA	P1
14/10/2003	287	D3M1276	3	2003	D	D3	FDC35	8,5	M	R	R	0	0	NA	NA	NA	NA	P3
15/12/2003	349	D3M1368	3	2003	D	D3	FDC35	6,1	M	R	R	0	0	NA	NA	NA	NA	P3
20/01/2004	020	D3M1513	3	2003	D	D3	FDC35	5,5	M	R	R	1	1	NA	NA	NA	NA	P3
15/05/2004	136	D4NIx3731	4	2004	D	D4	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
17/06/2004	169	D4NIx3768	4	2004	D	D4	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
15/12/2004	350	D4M1836	4	2004	D	D4	FDC35	5,7	M	R	R	0	0	NA	NA	NA	NA	P3
22/01/2005	022	F4F2052	4	2004	F	F4	FDC35	5,5	F	R	R	3	3	NA	NA	NA	NA	P3
31/01/2005	031	D4M2069	4	2004	D	D4	FDC35	7	M	R	R	2	2	NA	NA	NA	NA	P3
06/02/2005	037	D5M2087	5	2005	D	D5	FDC35	4,3	M	R	R	0	1	NA	NA	NA	NA	P1
24/02/2005	055	D5F2142	5	2005	D	D5	FDC35	4,7	F	R	R	0	1	1	R	E	4	P1
04/05/2005	124	D5NIx4656	5	2005	D	D5	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
06/06/2005	157	D5Mx4723	5	2005	D	D5	FDC35	NA	M	R	R	0	0	NA	NA	NA	NA	P2
25/06/2005	176	D5NIx4728	5	2005	D	D5	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
25/06/2005	176	D5NIx4729	5	2005	D	D5	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
02/07/2005	183	D5NIx4730	5	2005	D	D5	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
29/09/2005	272	D5M2249	5	2005	D	D5	FDC35	6,4	M	R	R	0	0	NA	NA	NA	NA	P3
11/10/2005	284	5	1	2005	S	S5	FDC10	NA	NI	V	R	NA	NA	0	NA	NA	NA	P3
22/11/2005	326	D5F2321	5	2005	D	D5	FDC35	6	F	R	R	0	0	NA	NA	NA	NA	P3
29/11/2005	333	37	1	2005	B	B5	FDC10	5,6	F	V	R	0	0	0	NA	NA	NA	P3
14/12/2005	348	D5M2356	5	2005	D	D5	FDC35	5,4	M	R	R	0	0	NA	NA	NA	NA	P3
15/12/2005	349	64	1	2005	B	B5	FDC10	5,4	F	V	R	0	0	0	NA	NA	NA	P3
18/12/2005	352	D5M2359	5	2005	D	D5	FDC35	6,4	M	R	R	0	0	NA	NA	NA	NA	P3
30/12/2005	364	99	1	2005	B	B5	FDC10	7,7	M	V	R	1	1	0	NA	NA	NA	P3
29/01/2006	029	150	1	2005	S	S5	FDC10	5,3	F	V	R	2	2	1	R	E	5	P3
02/02/2006	033	159	2	2006	B	B6	FDC10	5,6	F	V	R	0	1	1	R	PI	NA	P1
07/03/2006	066	209	2	2006	B	B6	FDC10	5,6	F	V	R	1	2	1	R	E	5	P1
13/03/2006	072	220	2	2006	B	B6	FDC10	6,5	M	V	R	0	1	0	NA	NA	NA	P1
11/04/2006	101	268	2	2006	B	B6	FDC10	4,9	F	V	R	2	2	1	R	CP	4	P2
17/05/2006	137	D6NIx5614	6	2006	D	D6	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
17/05/2006	137	D6NIx5615	6	2006	D	D6	FDC35	NA	NI	R	R	0	0	NA	NA	NA	NA	P2
09/06/2006	160	337	2	2006	S	S6	FDC10	NA	NI	V	R	NA	NA	0	NA	NA	NA	P2
02/07/2006	183	346	2	2006	B	B6	FDC10	3,5	F	V	R	NA	NA	0	NA	NA	NA	P2
01/12/2006	335	452	2	2006	S	S6	FDC10	6,1	M	V	R	0	0	0	NA	NA	NA	P3
02/12/2006	336	453	2	2006	B	B6	FDC10	7,2	M	V	R	NA	NA	0	NA	NA	NA	P3
29/01/2007	029	537	2	2006	S	S6	FDC10	6	M	V	R	4	4	0	NA	NA	NA	P3
29/01/2007	029	540	2	2006	S	S6	FDC10	5,85	F	V	R	0	0	0	NA	NA	NA	P3
30/01/2007	030	542	2	2006	S	S6	FDC10	6,9	M	V	R	5	5	0	NA	NA	NA	P3
08/02/2007	039	555	3	2007	B	B7	FDC10	4,7	M	V	R	0	1	0	NA	NA	NA	P1
08/03/2007	067	598	3	2007	B	B7	FDC10	5,25	F	V	R	2	3	1	R	E	4	P1
22/03/2007	081	619	3	2007	B	B7	FDC10	5,1	NI	V	R	NA	NA	0	NA	NA	NA	P1
24/03/2007	083	622	3	2007	B	B7	FDC10	3,9	F	V	R	0	1	1	R	CP	4	P1
13/05/2007	133	670	3	2007	S	S7	FDC10	3,6	M	V	R	1	1	0	NA	NA	NA	P2
21/10/2007	294	784	3	2007	B	B7	FDC10	5,45	M	V	R	0	0	0	NA	NA	NA	P3
28/10/2007	301	792	3	2007	S	S7	FDC10	NA	M	V	R	NA	NA	0	NA	NA	NA	P3
11/12/2007	345	874	3	2007	B	B7	FDC10	5,05	M	V	R	0	0	0	NA	NA	NA	P3
06/02/2008	037	935	4	2008	S	S8	FDC10	7,5	M	V	R	NA	NA	0	NA	NA	NA	P1
09/02/2008	040	937	4	2008	B	B8	FDC10	5,9	NI	V	R	2	2	0	NA	NA	NA	P1
11/03/2008	071	965	4	2008	B	B8	FDC10	5,5	M	V	R	0	1	0	NA	NA	NA	P1
02/05/2008	123	1035	4	2008	B	B8	FDC10	NA	M	V	R	1	1	0	NA	NA	NA	P2
22/05/2008	143	1052	4	2008	B	B8	FDC10	5,4	M	V	R	1	1	0	NA	NA	NA	P2
25/01/2009	025	1229	4	2008	B	B8	FDC10	7,9	M	V	R	1	1	0	NA	NA	NA	P3
15/02/2009	046	1245	5	2009	B	B9	FDC10	5	F	V	R	0	1	1	NR	O	NA	P1
15/02/2009	046	1246	5	2009	B	B9	FDC10	6,4	M	V	R	0	1	0	NA	NA	NA	P1
15/02/2009	046	1247	5	2009	B	B9	FDC10	5,5	F	V	R	1	1	1	R	E	3	P1
15/02/2009	046	1248	5	2009	B	B9	FDC10	4,8	F	V	R	0	1	1	NR	O	NA	P1
15/02/2009	046	1250	5	2009	B	B9	FDC10	4,4	F	V	R	0	1	1	NR	O	NA	P1
24/02/2009	055	1253	5	2009	B	B9	FDC10	4,25	F	V	R	0	1	0	NA	NA	NA	P1
03/03/2009	062	1256	5	2009	B	B9	FDC10	6,1	M	V	R	0	1	0	NA	NA	NA	P1
22/07/2009	203	1403	5	2009	S	S9	FDC10	NA	F	V	R	NA	NA	0	NA	NA	NA	P2
22/07/2009	203	1404	5	2009	S	S9	FDC10	NA	F	V	R	NA	NA	0	NA	NA	NA	P2
22/07/2009	203	1405	5	2009	B	B9	FDC10	NA	F	V	R	NA	NA	0	NA	NA	NA	P2
22/07/2009	203	1406	5	2009	B	B9	FDC10	5,3	F	V	R	1	1	0	NA	NA	NA	P2
30/07/2009	211	1427	5	2009	S	S9	FDC10	4,3	M	V	R	NA	NA	0	NA	NA	NA	P2
21/09/2009	264	1490	5	2009	S	S9	FDC10	NA	M	V	R	NA	NA	0	NA	NA	NA	P3
01/10/2009	274	1499	5	2009	B	B9	FDC10	6,6	M	V	R	0	0	0	NA	NA	NA	P3
06/01/2010	006	1590	5	2009	B	B9	FDC10	5,8	M	V	R	0	0	0	NA	NA	NA	P3
15/02/2010	046	1633	6	2010	B	B10	FDC10	4,9	F	V	R	0	1	0	NA	NA	NA	P1
16/02/2010	047	1634	6	2010	S	S10	FDC10	5,1	M	V	R	2	3	0	NA	NA	NA	P1
14/03/2010	073	1653	6	2010	S	S10	FDC10	7,1	M	V	R	0	1	0	NA	NA	NA	P1
14/03/2010	073	1654	6	2010	B	B10	FDC10	5,1	F	V	R	0	1	1	R	E	3	P1
06/05/2010	126	1731	6	2010	B	B10	FDC10	4,2	M	V	R	1	1	0	NA	NA	NA	P2
15/05/2010	135	1735	6	2010	S	S10	FDC10	6,1	F	V	R	3	3	0	NA	NA	NA	P2
29/07/2010	210	1829	6	2010	S	S10	FDC10	3,9	M	V	R	0	0	0	NA	NA	NA	P2
10/08/2010	222	1843	6	2010	S	S10	FDC10	NA	M	V	R	NA	NA	0	NA	NA	NA	P2
11/09/2010	254	1880	6	2010	S	S10	FDC10	NA	NI	R	R	NA	NA	0	NA	NA	NA	P3
05/10/2010	278	1913	6	2010	S	S10	FDC10	4	F	R	R	1	1	0	NA	NA	NA	P3
17/10/2010	290	1925	6	2010	B	B10	FDC10	5,8	M	R	R	0	0	0	NA	NA	NA	P3
18/11/2010	322	1975	6	2010	S	S10	FDC10	5,95	F	R	R	NA	NA	0	NA	NA	NA	P3
19/02/2011	050	2068	7	2011	B	B11	FDC10	7,1	M	R	R	1	2	0	NA	NA	NA	P1
10/03/2011	069	2082	7	2011	S	S11	FDC10	3,6	M	V	R	0	1	0	NA	NA	NA	P1
12/03/2011	071	2085	7	2011	B	B11	FDC10	NA	M	R	R	NA	NA	0	NA	NA	NA	P1
08/10/2011	281	2275	7	2011	S	S11	FDC10	4	F	R	R	0	0	1	NR	O	NA	P3
30/04/2000	121	D0Fx11	0	2000	D	D0	FDC35	NA	F	D	P	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx12	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx13	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx14	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx15	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx25	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx32	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx33	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx34	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx35	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx36	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx37	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx38	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx39	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx4	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx40	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx45	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx46	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx47	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx48	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx49	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx50	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx60	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx61	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Fx62	0	2000	D	D0	FDC35	NA	F	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx2	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx24	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx26	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx27	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx28	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx29	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx3	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx30	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx31	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx5	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx51	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx52	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx53	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx54	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx55	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx56	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx57	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx58	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx59	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx6	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx7	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx8	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0Mx9	0	2000	D	D0	FDC35	NA	M	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx16	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx17	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx18	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx19	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx20	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx21	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx22	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx23	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx41	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx42	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx43	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx44	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx63	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
30/04/2000	121	D0NIx64	0	2000	D	D0	FDC35	NA	NI	D	D	0	0	NA	NA	NA	NA	P2
26/01/2001	026	D0MI192	0	2000	D	D0	FDC35	6	M	P	P	1	1	NA	NA	NA	NA	P3
29/01/2001	029	D0FI219	0	2000	D	D0	FDC35	5	F	P	P	0	0	NA	NA	NA	NA	P3
29/01/2001	029	D0MI207	0	2000	D	D0	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2001	029	D0MI210	0	2000	D	D0	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
29/01/2001	029	D0MI216	0	2000	D	D0	FDC35	6,5	M	P	P	0	0	NA	NA	NA	NA	P3
30/01/2001	030	D0FI223	0	2000	D	D0	FDC35	5,8	F	P	P	0	0	NA	NA	NA	NA	P3
30/01/2001	030	D0MI212	0	2000	D	D0	FDC35	7,8	M	P	P	1	1	NA	NA	NA	NA	P3
31/01/2001	031	D0MI242	0	2000	D	D0	FDC35	6,8	M	P	P	0	0	NA	NA	NA	NA	P3
01/02/2001	032	D1FI236	1	2001	D	D1	FDC35	5,6	F	P	P	3	4	1	R	E	4	P1
01/02/2001	032	D1MI211	1	2001	D	D1	FDC35	8	M	P	P	3	4	NA	NA	NA	NA	P1
01/02/2001	032	D1MI220	1	2001	D	D1	FDC35	5,8	M	P	P	0	1	NA	NA	NA	NA	P1
01/02/2001	032	D1MI225	1	2001	D	D1	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
02/02/2001	033	D1MI224	1	2001	D	D1	FDC35	5	M	P	P	0	1	NA	NA	NA	NA	P1
02/02/2001	033	D1MI239	1	2001	D	D1	FDC35	7,2	M	P	P	3	4	NA	NA	NA	NA	P1
03/02/2001	034	D1MI229	1	2001	D	D1	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
04/02/2001	035	D1FI230	1	2001	D	D1	FDC35	6,2	F	P	P	2	3	1	R	E	6	P1
04/02/2001	035	D1FI232	1	2001	D	D1	FDC35	5,2	F	P	P	2	3	1	R	E	6	P1
04/02/2001	035	D1FI235	1	2001	D	D1	FDC35	6,1	F	P	P	4	5	NA	NA	NA	NA	P1
04/02/2001	035	D1FI240	1	2001	D	D1	FDC35	7,9	F	P	P	0	1	NA	NA	NA	NA	P1
04/02/2001	035	D1MI237	1	2001	D	D1	FDC35	6,4	M	P	P	3	4	NA	NA	NA	NA	P1
04/02/2001	035	D1MI238	1	2001	D	D1	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
05/02/2001	036	D1FI234	1	2001	D	D1	FDC35	5,6	F	P	P	1	2	1	R	E	6	P1
05/02/2001	036	D1FI241	1	2001	D	D1	FDC35	6,2	F	P	P	1	2	NA	NA	NA	NA	P1
05/02/2001	036	D1MI233	1	2001	D	D1	FDC35	7,2	M	P	P	4	5	NA	NA	NA	NA	P1
06/02/2001	037	D1FI244	1	2001	D	D1	FDC35	5,1	F	P	P	1	2	NA	NA	NA	NA	P1
06/02/2001	037	D1FI247	1	2001	D	D1	FDC35	5,2	F	P	P	2	3	NA	NA	NA	NA	P1
06/02/2001	037	D1FI248	1	2001	D	D1	FDC35	6,5	F	P	P	1	2	NA	NA	NA	NA	P1
06/02/2001	037	D1FI249	1	2001	D	D1	FDC35	6,5	F	P	P	2	3	NA	NA	NA	NA	P1
06/02/2001	037	D1FI250	1	2001	D	D1	FDC35	6,5	F	P	P	0	1	NA	NA	NA	NA	P1
06/02/2001	037	D1FI264	1	2001	D	D1	FDC35	6,5	F	P	P	1	2	NA	NA	NA	NA	P1
06/02/2001	037	D1MI243	1	2001	D	D1	FDC35	6	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2001	037	D1MI251	1	2001	D	D1	FDC35	7,6	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2001	037	D1MI253	1	2001	D	D1	FDC35	7	M	P	P	0	1	NA	NA	NA	NA	P1
06/02/2001	037	D1MI263	1	2001	D	D1	FDC35	9	M	P	P	4	5	NA	NA	NA	NA	P1
07/02/2001	038	D1FI256	1	2001	D	D1	FDC35	7,5	F	P	P	0	1	NA	NA	NA	NA	P1
07/02/2001	038	D1MI252	1	2001	D	D1	FDC35	8,5	M	P	P	0	1	NA	NA	NA	NA	P1
08/02/2001	039	D1FI260	1	2001	D	D1	FDC35	6,8	F	P	P	1	2	NA	NA	NA	NA	P1
08/02/2001	039	D1FI261	1	2001	D	D1	FDC35	5,7	F	P	P	0	1	NA	NA	NA	NA	P1
08/02/2001	039	D1FI284	1	2001	D	D1	FDC35	6,8	F	P	P	1	2	NA	NA	NA	NA	P1
08/02/2001	039	D1MI258	1	2001	D	D1	FDC35	9	M	P	P	1	2	NA	NA	NA	NA	P1
08/02/2001	039	D1MI259	1	2001	D	D1	FDC35	8	M	P	P	1	2	NA	NA	NA	NA	P1
08/02/2001	039	D1MI262	1	2001	D	D1	FDC35	6,3	M	P	P	2	3	NA	NA	NA	NA	P1
