Idren	Year	GIC	Weigth	Sex	Mode	Age2+	Age4+	Age	Info	Status	Type	Count
D6F2783	6	D	1,82	F	D	0	0	0	NA	NA	NA	NA
D6F2784	6	D	1	F	D	0	0	0	NA	NA	NA	NA
D6F2785	6	D	1	F	D	0	0	0	NA	NA	NA	NA
D6Fx5331	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6F2791	6	D	1,15	F	D	0	0	0	NA	NA	NA	NA
D6F2793	6	D	0,79	F	D	0	0	0	NA	NA	NA	NA
D6Fx5552	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5553	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6F2795	6	D	1,16	F	D	0	0	0	NA	NA	NA	NA
D6F2797	6	D	0,9	F	D	0	0	0	NA	NA	NA	NA
D6F2798	6	D	0,94	F	D	0	0	0	NA	NA	NA	NA
D6Fx5574	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5575	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5576	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6F2811	6	D	1,45	F	D	0	0	0	NA	NA	NA	NA
D6F2812	6	D	1,2	F	D	0	0	0	NA	NA	NA	NA
D6Fx5584	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5586	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5587	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5596	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5599	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5601	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5602	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5606	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5607	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5613	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5617	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5620	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5623	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5629	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5630	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5631	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6Fx5632	6	D	NA	F	D	0	0	0	NA	NA	NA	NA
D6F2832	6	D	5	F	C	0	0	0	1	NR	O	NA
D6F2814	6	D	5,4	F	C	0	0	0	1	NR	O	NA
D6F2818	6	D	5,5	F	C	0	0	0	1	NR	O	NA
D6F2824	6	D	4,5	F	C	0	0	0	NA	NA	NA	NA
D6F2837	6	D	5,3	F	C	0	0	0	1	NR	O	NA
D6F2852	6	D	6	F	C	0	0	0	NA	NA	NA	NA
D6F2856	6	D	6,2	F	C	0	0	0	1	NR	O	NA
D6F3184	6	D	6,1	F	P	0	0	0	NA	NA	NA	NA
D6F3185	6	D	5,2	F	P	0	0	0	NA	NA	NA	NA
D6F2857	6	D	6,4	F	C	0	0	0	1	NR	O	NA
D6F2866	6	D	5,8	F	C	0	0	0	NA	NA	NA	NA
D6F2872	6	D	6,1	F	C	0	0	0	1	NR	O	NA
D6F2873	6	D	6,6	F	P	0	0	0	NA	NR	O	NA
D6F2886	6	D	6,2	F	C	0	0	0	NA	NA	NA	NA
D6F2880	6	D	6	F	P	0	0	0	1	NR	O	NA
D6F2889	6	D	4,4	F	P	0	0	0	1	NR	O	NA
D6F2892	6	D	5,4	F	P	0	0	0	1	NR	O	NA
D6F2894	6	D	5,4	F	P	0	0	0	1	NR	O	NA
D6F3186	6	D	5,4	F	P	0	0	0	NA	NA	NA	NA
D6F2905	6	D	5,1	F	P	0	0	0	1	NR	O	NA
D6F2910	6	D	5,2	F	P	0	0	0	NA	NA	NA	NA
D6F2906	6	D	6	F	P	0	0	0	NA	NA	NA	NA
D6F2907	6	D	5,6	F	P	0	0	0	1	NR	O	NA
D6F2914	6	D	5	F	C	0	0	0	1	NR	O	NA
D6F2924	6	D	5,4	F	C	0	0	0	1	NR	O	NA
D6F2559	6	D	5,7	F	C	1	1	1	1	R	PI	NA
D6F2558	6	D	5,1	F	P	1	1	1	1	R	PI	NA
D6F2580	6	D	4,9	F	P	1	1	1	1	R	PI	NA
D6F2600	6	D	6,4	F	P	1	1	1	1	R	E	6
D6F2604	6	D	6,1	F	C	1	1	1	1	R	E	4
D6F2585	6	D	6,7	F	C	1	1	1	1	R	PI	NA
D6F2611	6	D	5,5	F	C	1	1	1	1	R	PI	NA
D6F2647	6	D	5,8	F	P	1	1	1	1	R	PI	NA
D6F2651	6	D	6,5	F	C	1	1	1	1	NR	O	NA
D6F2653	6	D	6,4	F	C	1	1	1	1	R	E	4
D6F2654	6	D	4,7	F	C	1	1	1	NA	NA	NA	NA
D6F2660	6	D	4,4	F	P	1	1	1	1	R	E	4
D6F2674	6	D	5,4	F	P	1	1	1	1	R	E	6
D6F2680	6	D	6,2	F	P	1	1	1	1	R	PI	NA
D6F2703	6	D	4,5	F	P	1	1	1	1	R	E	4
D6F2712	6	D	5,9	F	P	1	1	1	1	R	E	2
D6F2750	6	D	5,6	F	P	1	1	1	NA	NA	NA	NA
D6F2754	6	D	5,9	F	P	1	1	1	1	R	E	4
D6F2759	6	D	6	F	P	1	1	1	1	R	E	6
D6F2762	6	D	6,2	F	P	1	1	1	1	R	E	5
D6F2950	6	D	5,8	F	P	1	1	1	NA	NA	NA	NA
D6F2969	6	D	6,2	F	P	1	1	1	1	NR	O	NA
D6F2970	6	D	5,9	F	P	1	1	1	NA	NA	NA	NA
D6F3025	6	D	5,3	F	P	1	1	1	1	NR	O	NA
D6F3018	6	D	5,7	F	P	1	1	1	1	NR	O	NA
D6F3062	6	D	6,4	F	P	1	1	1	NA	NA	NA	NA
D6F2766	6	D	6,2	F	P	1	1	1	1	R	CP	5
D6F2790	6	D	5,9	F	P	1	1	1	NA	NA	NA	NA
D6F2777	6	D	5,9	F	D	1	1	1	1	R	CP	5
D6F2799	6	D	6,1	F	D	1	1	1	1	R	CP	3
D6F2830	6	D	4,4	F	C	1	1	1	1	NR	O	NA
D6F2817	6	D	6,4	F	C	1	1	1	NA	NA	NA	NA
D6F2823	6	D	4,8	F	C	1	1	1	NA	NA	NA	NA
D6F2859	6	D	6,2	F	C	1	1	1	1	R	CP	4
D6F2870	6	D	6	F	P	1	1	1	1	NR	O	NA
D6F2901	6	D	6,1	F	P	1	1	1	1	NR	O	NA
D6F3183	6	D	5,6	F	P	1	1	1	NA	NA	NA	NA
D6F2973	6	D	4,8	F	P	1	1	1	1	NR	O	NA
D6F3016	6	D	5,9	F	P	1	1	1	NA	NA	NA	NA
D6F3023	6	D	4,7	F	P	1	1	1	NA	NA	NA	NA
D6F2603	6	D	5,9	F	P	2	2	2	1	R	E	6
D6F2609	6	D	5,4	F	P	2	2	2	1	R	PI	NA
D6F2616	6	D	4,9	F	P	2	2	2	NA	NA	NA	NA
D6F2655	6	D	6	F	C	2	2	2	1	R	E	5
D6F2661	6	D	6,1	F	C	2	2	2	1	R	E	6
D6F2679	6	D	5,9	F	P	2	2	2	1	R	PI	NA
D6F2682	6	D	4,3	F	C	2	2	2	1	R	E	3
D6F2684	6	D	6,4	F	C	2	2	2	1	R	E	5
D6F2707	6	D	5	F	P	2	2	2	1	R	E	2
D6F2731	6	D	6,9	F	P	2	2	2	1	R	E	4
D6F2768	6	D	5,8	F	P	2	2	2	1	R	CP	7
D6F2820	6	D	5,4	F	C	2	2	2	1	R	CP	4
D6F2844	6	D	4,6	F	C	2	2	2	NA	NA	NA	NA
D6F2860	6	D	5,9	F	C	2	2	2	NA	NA	NA	NA
D6F2658	6	D	6,8	F	P	2	3	3	1	R	E	5
D6F2706	6	D	5	F	P	2	3	3	1	R	E	4
D6F2732	6	D	6,9	F	P	2	3	3	1	R	E	5
D6F2864	6	D	6	F	C	2	3	3	NA	NA	NA	NA
D6F2865	6	D	5,6	F	C	2	3	3	NA	NA	NA	NA
D6F2876	6	D	6	F	C	2	3	3	1	R	CP	4
D6F2891	6	D	6	F	C	2	3	3	1	R	CP	7
D6F2947	6	D	5,5	F	P	2	3	3	1	R	CP	4
D6F2569	6	D	6	F	P	2	4	4	1	R	E	5
D6F2599	6	D	5,9	F	P	2	4	4	NA	NA	NA	NA
D6F2605	6	D	5,6	F	P	2	4	4	1	R	E	5
D6F2659	6	D	5,6	F	P	2	4	4	1	R	PI	NA
D6F2652	6	D	6,8	F	C	2	4	4	1	R	E	5
D6F2769	6	D	5,2	F	P	2	4	4	1	R	CP	5
D6F2789	6	D	5,8	F	D	2	4	4	1	R	CP	7
D6F2819	6	D	5,5	F	C	2	4	4	1	R	CP	5
D6F3021	6	D	5,4	F	P	2	4	4	NA	NA	NA	NA
D6F2782	6	D	6,4	F	D	2	4	5	NA	NA	NA	NA
D6F2702	6	D	5,4	F	P	2	4	6	1	R	E	4
D6F2610	6	D	4,9	F	P	2	4	7	1	R	E	5
D6F2746	6	D	6,8	F	P	2	4	8	1	R	E	6
D6F2755	6	D	6,3	F	P	2	4	9	1	R	E	5
D6Mx5270	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5271	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5273	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5277	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5278	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5282	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5286	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5291	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5292	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5293	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5294	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5298	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5299	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5306	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5307	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6M2780	6	D	2,24	M	D	0	0	0	NA	NA	NA	NA
D6Mx5315	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5318	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6M2788	6	D	1,32	M	D	0	0	0	NA	NA	NA	NA
D6M2786	6	D	1	M	D	0	0	0	NA	NA	NA	NA
D6Mx5330	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6M2792	6	D	1,24	M	D	0	0	0	NA	NA	NA	NA
D6M2794	6	D	0,9	M	D	0	0	0	NA	NA	NA	NA
D6Mx5556	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5557	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5558	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6M2796	6	D	1,28	M	D	0	0	0	NA	NA	NA	NA
D6Mx5567	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5568	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5569	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5570	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5572	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5573	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6M2809	6	D	2,1	M	D	0	0	0	NA	NA	NA	NA
D6M2810	6	D	1,62	M	D	0	0	0	NA	NA	NA	NA
D6M2813	6	D	1,18	M	D	0	0	0	NA	NA	NA	NA
D6Mx5582	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5583	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5595	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5597	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5598	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5600	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5604	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5605	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5608	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5609	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5610	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5611	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5612	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5616	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5618	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5619	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5622	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5624	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5625	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5626	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5627	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6Mx5628	6	D	NA	M	D	0	0	0	NA	NA	NA	NA
D6M2831	6	D	6,3	M	C	0	0	0	NA	NA	NA	NA
D6M2833	6	D	7	M	C	0	0	0	NA	NA	NA	NA
D6M2821	6	D	6,2	M	C	0	0	0	NA	NA	NA	NA
D6M2822	6	D	5,4	M	C	0	0	0	NA	NA	NA	NA
D6M2838	6	D	6,7	M	C	0	0	0	NA	NA	NA	NA
D6M2839	6	D	6,8	M	C	0	0	0	NA	NA	NA	NA
D6M2840	6	D	6,5	M	C	0	0	0	NA	NA	NA	NA
D6M2841	6	D	6,6	M	C	0	0	0	NA	NA	NA	NA
D6M2842	6	D	5,7	M	C	0	0	0	NA	NA	NA	NA
D6M2851	6	D	7,3	M	C	0	0	0	NA	NA	NA	NA
D6M2848	6	D	6,5	M	C	0	0	0	NA	NA	NA	NA
D6M2858	6	D	7,1	M	C	0	0	0	NA	NA	NA	NA
D6M2951	6	D	6,7	M	C	0	0	0	NA	NA	NA	NA
D6M2861	6	D	6,4	M	C	0	0	0	NA	NA	NA	NA
D6M2862	6	D	7,4	M	C	0	0	0	NA	NA	NA	NA
D6M2863	6	D	7,9	M	C	0	0	0	NA	NA	NA	NA
D6M2869	6	D	7,3	M	C	0	0	0	NA	NA	NA	NA
D6M2871	6	D	5,2	M	C	0	0	0	NA	NA	NA	NA
D6M2874	6	D	6,9	M	P	0	0	0	NA	NA	NA	NA
D6M2875	6	D	6,3	M	P	0	0	0	NA	NA	NA	NA
D6M2877	6	D	7,4	M	P	0	0	0	NA	NA	NA	NA
D6M2883	6	D	6,4	M	P	0	0	0	NA	NA	NA	NA
D6M2884	6	D	5,8	M	C	0	0	0	NA	NA	NA	NA
D6M2887	6	D	6,7	M	C	0	0	0	NA	NA	NA	NA
D6M2878	6	D	7,9	M	P	0	0	0	NA	NA	NA	NA
D6M2881	6	D	7,8	M	P	0	0	0	NA	NA	NA	NA
D6M2888	6	D	7	M	P	0	0	0	NA	NA	NA	NA
D6M2893	6	D	4,5	M	P	0	0	0	NA	NA	NA	NA
D6M2896	6	D	4,9	M	P	0	0	0	NA	NA	NA	NA
D6M2904	6	D	8,2	M	P	0	0	0	NA	NA	NA	NA
D6M2898	6	D	6,3	M	C	0	0	0	NA	NA	NA	NA
D6M2899	6	D	6,4	M	P	0	0	0	NA	NA	NA	NA
D6M2900	6	D	7,8	M	P	0	0	0	NA	NA	NA	NA
D6M2908	6	D	6,9	M	P	0	0	0	NA	NA	NA	NA
D6M2909	6	D	7,3	M	P	0	0	0	NA	NA	NA	NA
D6M2915	6	D	6,6	M	C	0	0	0	NA	NA	NA	NA
D6M2916	6	D	5,8	M	C	0	0	0	NA	NA	NA	NA
D6M2917	6	D	6,2	M	C	0	0	0	NA	NA	NA	NA
D6M2912	6	D	5,4	M	P	0	0	0	NA	NA	NA	NA
D6M2925	6	D	7,5	M	C	0	0	0	NA	NA	NA	NA
D6M2926	6	D	7,4	M	P	0	0	0	NA	NA	NA	NA
D6M2929	6	D	6,7	M	P	0	0	0	NA	NA	NA	NA
D6M2931	6	D	5,5	M	P	0	0	0	NA	NA	NA	NA
D6M2948	6	D	6,2	M	P	0	0	0	NA	NA	NA	NA
D6M2927	6	D	6,4	M	P	0	0	0	NA	NA	NA	NA
D6M2557	6	D	6,4	M	P	1	1	1	NA	NA	NA	NA
D6M2596	6	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D6M2556	6	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D6M2595	6	D	8,1	M	P	1	1	1	NA	NA	NA	NA
D6M2586	6	D	7,2	M	C	1	1	1	NA	NA	NA	NA
D6M2587	6	D	7,8	M	C	1	1	1	NA	NA	NA	NA
D6M2588	6	D	7	M	C	1	1	1	NA	NA	NA	NA
D6M2608	6	D	6,7	M	P	1	1	1	NA	NA	NA	NA
D6M2606	6	D	7,1	M	P	1	1	1	NA	NA	NA	NA
D6M2607	6	D	6,9	M	P	1	1	1	NA	NA	NA	NA
D6M2613	6	D	6,1	M	C	1	1	1	NA	NA	NA	NA
D6M2615	6	D	7,2	M	C	1	1	1	NA	NA	NA	NA
D6M2657	6	D	5,5	M	P	1	1	1	NA	NA	NA	NA
D6M2676	6	D	7,3	M	P	1	1	1	NA	NA	NA	NA
D6M2675	6	D	6,9	M	P	1	1	1	NA	NA	NA	NA
D6M2678	6	D	7,6	M	P	1	1	1	NA	NA	NA	NA
D6M2681	6	D	7,4	M	C	1	1	1	NA	NA	NA	NA
D6M2683	6	D	7,1	M	C	1	1	1	NA	NA	NA	NA
D6M2691	6	D	6,4	M	P	1	1	1	NA	NA	NA	NA
D6M2705	6	D	7,2	M	P	1	1	1	NA	NA	NA	NA
D6M2730	6	D	6,1	M	P	1	1	1	NA	NA	NA	NA
D6M2745	6	D	6,2	M	P	1	1	1	NA	NA	NA	NA
D6M2744	6	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D6M2954	6	D	5,5	M	C	1	1	1	NA	NA	NA	NA
D6M2955	6	D	7	M	C	1	1	1	NA	NA	NA	NA
D6M2957	6	D	5,8	M	P	1	1	1	NA	NA	NA	NA
D6M2958	6	D	6,9	M	P	1	1	1	NA	NA	NA	NA
D6M2959	6	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D6M2968	6	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D6M2971	6	D	8	M	P	1	1	1	NA	NA	NA	NA
D6M2972	6	D	7,3	M	P	1	1	1	NA	NA	NA	NA
D6M2978	6	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D6M2979	6	D	5,9	M	P	1	1	1	NA	NA	NA	NA
D6M3014	6	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D6M3015	6	D	6,1	M	C	1	1	1	NA	NA	NA	NA
D6M3017	6	D	8,2	M	P	1	1	1	NA	NA	NA	NA
D6M3020	6	D	6,3	M	P	1	1	1	NA	NA	NA	NA
D6M3022	6	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D6M3024	6	D	6,8	M	P	1	1	1	NA	NA	NA	NA
D6M3026	6	D	7,3	M	P	1	1	1	NA	NA	NA	NA
D6M3037	6	D	5	M	P	1	1	1	NA	NA	NA	NA
D6M3038	6	D	7,2	M	P	1	1	1	NA	NA	NA	NA
D6M3041	6	D	6,5	M	P	1	1	1	NA	NA	NA	NA
D6M3060	6	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D6M3039	6	D	5,5	M	P	1	1	1	NA	NA	NA	NA
D6M3056	6	D	5	M	P	1	1	1	NA	NA	NA	NA
D6M3061	6	D	7	M	P	1	1	1	NA	NA	NA	NA
D6M3055	6	D	6,9	M	P	1	1	1	NA	NA	NA	NA
D6M3058	6	D	6	M	P	1	1	1	NA	NA	NA	NA
D6M2774	6	D	5,8	M	P	1	1	1	NA	NA	NA	NA
D6M2800	6	D	7	M	P	1	1	1	NA	NA	NA	NA
D6M2829	6	D	7,2	M	C	1	1	1	NA	NA	NA	NA
D6M2843	6	D	4,8	M	C	1	1	1	NA	NA	NA	NA
D6M2847	6	D	7,1	M	C	1	1	1	NA	NA	NA	NA
D6M2850	6	D	6,7	M	C	1	1	1	NA	NA	NA	NA
D6M2879	6	D	7	M	P	1	1	1	NA	NA	NA	NA
D6M2890	6	D	8,7	M	P	1	1	1	NA	NA	NA	NA
D6M2930	6	D	8,2	M	P	1	1	1	NA	NA	NA	NA
D6M2949	6	D	6,3	M	P	1	1	1	NA	NA	NA	NA
D6M3063	6	D	6,9	M	P	1	1	1	NA	NA	NA	NA
D6M2967	6	D	7,5	M	P	1	1	1	NA	NA	NA	NA
D6M2945	6	D	4,9	M	P	1	1	1	NA	NA	NA	NA
D6M2977	6	D	7,2	M	P	1	1	1	NA	NA	NA	NA
D6M2597	6	D	6,4	M	P	2	2	2	NA	NA	NA	NA
D6M2598	6	D	7,1	M	P	2	2	2	NA	NA	NA	NA
D6M2601	6	D	7,8	M	C	2	2	2	NA	NA	NA	NA
D6M2614	6	D	6,8	M	C	2	2	2	NA	NA	NA	NA
D6M2704	6	D	6,6	M	P	2	2	2	NA	NA	NA	NA
D6M2708	6	D	5,9	M	P	2	2	2	NA	NA	NA	NA
D6M2709	6	D	6,2	M	P	2	2	2	NA	NA	NA	NA
D6M2743	6	D	7,1	M	P	2	2	2	NA	NA	NA	NA
D6M2816	6	D	6,8	M	C	2	2	2	NA	NA	NA	NA
D6M2849	6	D	6,3	M	C	2	2	2	NA	NA	NA	NA
D6M2882	6	D	6,5	M	P	2	2	2	NA	NA	NA	NA
D6M2897	6	D	7,3	M	P	2	2	2	NA	NA	NA	NA
D6M2913	6	D	7,2	M	C	2	2	2	NA	NA	NA	NA
D6M2946	6	D	6,8	M	P	2	2	2	NA	NA	NA	NA
D6M2956	6	D	6,5	M	P	2	2	2	NA	NA	NA	NA
D6M3000	6	D	6,5	M	P	2	2	2	NA	NA	NA	NA
D6M3012	6	D	7,8	M	C	2	2	2	NA	NA	NA	NA
D6M3013	6	D	6,4	M	C	2	2	2	NA	NA	NA	NA
D6M3059	6	D	6,7	M	P	2	2	2	NA	NA	NA	NA
D6M3057	6	D	6,5	M	P	2	2	2	NA	NA	NA	NA
D6M2612	6	D	6,5	M	C	2	3	3	NA	NA	NA	NA
D6M2733	6	D	6,6	M	P	2	3	3	NA	NA	NA	NA
D6M2825	6	D	6,5	M	C	2	3	3	NA	NA	NA	NA
D6M2885	6	D	6,6	M	C	2	3	3	NA	NA	NA	NA
D6M3019	6	D	7	M	P	2	3	3	NA	NA	NA	NA
D6M2579	6	D	4,8	M	P	2	4	4	NA	NA	NA	NA
D6M2677	6	D	7,1	M	P	2	4	5	NA	NA	NA	NA
D6M2710	6	D	7,1	M	P	2	4	5	NA	NA	NA	NA
D6M2815	6	D	8,6	M	C	2	4	5	NA	NA	NA	NA
D6M2711	6	D	6,8	M	P	2	4	6	NA	NA	NA	NA
D6M2928	6	D	5	M	P	2	4	6	NA	NA	NA	NA
D6NIx5275	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5314	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5321	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5322	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5323	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5559	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5560	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5561	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5562	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5571	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5589	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5590	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5591	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5592	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5593	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5594	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5603	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5614	6	D	NA	NI	R	0	0	0	NA	NA	NA	NA
D6NIx5615	6	D	NA	NI	R	0	0	0	NA	NA	NA	NA
D6NIx5621	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5633	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5634	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5635	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
D6NIx5636	6	D	NA	NI	D	0	0	0	NA	NA	NA	NA
F6Fx5333	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5337	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5338	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5353	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5359	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5360	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5375	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5379	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5388	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5391	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5393	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5406	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5409	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5410	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5411	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6Fx5414	6	F	NA	F	D	0	0	0	NA	NA	NA	NA
F6F2932	6	F	4,4	F	P	0	0	0	NA	NA	NA	NA
F6F2566	6	F	4,4	F	P	1	1	1	1	R	PI	NA
F6F2634	6	F	6,2	F	C	1	1	1	NA	NA	NA	NA
F6F2636	6	F	5,5	F	C	1	1	1	1	R	PI	NA
F6F2670	6	F	5,4	F	C	1	1	1	1	R	PI	NA
F6F2623	6	F	6,4	F	C	1	1	1	1	R	PI	NA
F6F2624	6	F	5,1	F	C	1	1	1	1	R	E	8
F6F2629	6	F	4,6	F	P	1	1	1	1	R	PI	NA
F6F2626	6	F	4,8	F	P	1	1	1	1	R	PI	NA
F6F2638	6	F	6,3	F	P	1	1	1	1	R	E	3
F6F2620	6	F	4,6	F	P	1	1	1	1	R	E	5
F6F2621	6	F	4,6	F	P	1	1	1	1	R	E	5
F6F2641	6	F	6,1	F	P	1	1	1	1	R	E	6
F6F2643	6	F	6,2	F	P	1	1	1	1	R	PI	NA
F6F2645	6	F	6,6	F	P	1	1	1	1	R	E	5
F6F2667	6	F	6,5	F	P	1	1	1	1	R	E	4
F6F2689	6	F	6,2	F	P	1	1	1	1	R	E	4
F6F2690	6	F	5,9	F	P	1	1	1	1	R	E	5
F6F2697	6	F	6,1	F	P	1	1	1	NA	NA	NA	NA
F6F2714	6	F	5,9	F	C	1	1	1	1	R	E	4
F6F2717	6	F	6,5	F	P	1	1	1	1	R	E	3
F6F2716	6	F	7,6	F	P	1	1	1	1	R	E	4
