"Numéro";"Idren";"N° de Renard";"Saison";"Date";"mois";"Saison Reprod";"Poids";"Sexe";"GIC";"Mode de Prél";"Allait Fdc";"Prél Utérus";"Info Reprod  (KLM)";"Phase préimplantatoire";"Nbre d'Emb";"Nbre de Cicat Année n";"Statut Reprod";"Res ou Cic année  n-1";"Nbre de Resorptions";"Nbre de Cicat Année n-1";"Nbre de corps jaunes";"Age";"Age ReprodCl";"repro";"nbrepro"
2158;"D4Fx3290";"x";"2004/2005";2/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
2159;"D4Fx3291";"x";"2004/2005";2/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2160;"D4Fx3304";"x";"2004/2005";2/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2161;"D4Fx3305";"x";"2004/2005";2/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2162;"D4Fx3309";"x";"2004/2005";2/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2005;"D4Fx3310";"x";"2004/2005";9/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2028;"D4Fx3311";"x";"2004/2005";30/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2014;"D4Fx3317";"x";"2004/2005";18/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2006;"D4Fx3327";"x";"2004/2005";10/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2007;"D4Fx3330";"x";"2004/2005";10/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2008;"D4Fx3331";"x";"2004/2005";12/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2009;"D4Fx3335";"x";"2004/2005";12/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2010;"D4Fx3336";"x";"2004/2005";12/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2011;"D4Fx3337";"x";"2004/2005";13/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2022;"D4Fx3338";"x";"2004/2005";26/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2013;"D4Fx3641";"x";"2004/2005";17/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2021;"D4Fx3642";"x";"2004/2005";25/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
2015;"D4Fx3646";"x";"2004/2005";18/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2016;"D4Fx3651";"x";"2004/2005";23/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2017;"D4Fx3652";"x";"2004/2005";23/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2018;"D4Fx3653";"x";"2004/2005";24/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2019;"D4Fx3656";"x";"2004/2005";24/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2165;"D4Fx3661";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2012;"D4Fx3662";"x";"2004/2005";13/4/2004 00:00:00;4;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2190;"D4Fx3667";"x";"2004/2005";16/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2183;"D4Fx3668";"x";"2004/2005";13/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2184;"D4Fx3676";"x";"2004/2005";13/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2185;"D4Fx3677";"x";"2004/2005";14/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2186;"D4Fx3678";"x";"2004/2005";14/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2187;"D4Fx3679";"x";"2004/2005";14/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2163;"D4Fx3683";"x";"2004/2005";3/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"A";"Ad.";;
2189;"D4Fx3685";"x";"2004/2005";16/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2180;"D4Fx3686";"x";"2004/2005";12/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2191;"D4Fx3693";"x";"2004/2005";17/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2192;"D4Fx3694";"x";"2004/2005";17/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2193;"D4Fx3697";"x";"2004/2005";17/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2194;"D4Fx3698";"x";"2004/2005";24/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2195;"D4Fx3699";"x";"2004/2005";24/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2196;"D4Fx3703";"x";"2004/2005";26/5/2004 00:00:00;5;4;;"F";"D";"C";;"N";;;;;;;;;;"A";"Ad.";;
2188;"D4Fx3707";"x";"2004/2005";14/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2174;"D4Fx3711";"x";"2004/2005";10/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2166;"D4Fx3712";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2167;"D4Fx3717";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2168;"D4Fx3718";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2169;"D4Fx3721";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2170;"D4Fx3722";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2171;"D4Fx3723";"x";"2004/2005";6/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2182;"D4Fx3724";"x";"2004/2005";12/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2173;"D4Fx3740";"x";"2004/2005";7/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2181;"D4Fx3741";"x";"2004/2005";12/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2175;"D4Fx3744";"x";"2004/2005";10/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2176;"D4Fx3745";"x";"2004/2005";10/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2177;"D4Fx3746";"x";"2004/2005";10/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2178;"D4Fx3758";"x";"2004/2005";10/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2179;"D4Fx3759";"x";"2004/2005";11/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2197;"D4Fx3761";"x";"2004/2005";20/6/2004 00:00:00;6;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
2172;"D4Fx3769";"x";"2004/2005";7/5/2004 00:00:00;5;4;;"F";"D";"D";;"N";;;;;;;;;;"0";;;
916;"D5F2089";"2089";"2004/2005";6/2/2005 00:00:00;2;5;5.60;"F";"D";"C";"N";"O";"1";"O";;;"R";;;;"4";"0";"1";"PI";
917;"D5F2090";"2090";"2004/2005";6/2/2005 00:00:00;2;5;5.90;"F";"D";"C";"N";"O";"1";"O";;;"R";;;;"5";"1";"2";"PI";
918;"D5F2091";"2091";"2004/2005";6/2/2005 00:00:00;2;5;6.20;"F";"D";"P";"N";"O";"1";"O";;;"R";;;;"6";"0";"1";"PI";
919;"D5F2094";"2094";"2004/2005";4/2/2005 00:00:00;2;5;5.50;"F";"D";"P";"N";"O";"1";"O";;;"R";;;;"7";"6";"2";"PI";
928;"D5F2110";"2110";"2004/2005";14/2/2005 00:00:00;2;5;6.40;"F";"D";"P";"N";"O";"1";;"8";;"R";;;;"-";"2";"2";"E";8
933;"D5F2126";"2126";"2004/2005";19/2/2005 00:00:00;2;5;5.70;"F";"D";"C";"N";"O";"1";;"2";;"R";"1";"1";;"3";"1";"2";"E";2
934;"D5F2130";"2130";"2004/2005";19/2/2005 00:00:00;2;5;6.50;"F";"D";"C";"N";"O";"1";;"4";;"R";;;;"4";"3";"2";"E";4
937;"D5F2139";"2139";"2004/2005";21/2/2005 00:00:00;2;5;5.40;"F";"D";"P";"N";"O";"1";;"3";;"R";;;;;"3";"2";"E";3
938;"D5F2140";"2140";"2004/2005";20/2/2005 00:00:00;2;5;4.90;"F";"D";"C";"N";"O";"1";;"8";;"R";;;;"-";"1";"2";"E";8
939;"D5F2142";"2142";"2004/2005";24/2/2005 00:00:00;2;5;4.70;"F";"D";"R";"N";"O";"1";;"4";;"R";;;;"-";"0";"1";"E";4
940;"D5F2143";"2143";"2004/2005";25/2/2005 00:00:00;2;5;6.00;"F";"D";"P";"N";"O";"1";;"7";;"R";;;;;"0";"1";"E";7
941;"D5F2144";"2144";"2004/2005";23/2/2005 00:00:00;2;5;6.40;"F";"D";"P";"N";"O";"1";;"6";;"R";;;;;"3";"2";"E";6
942;"D5F2145";"2145";"2004/2005";22/2/2005 00:00:00;2;5;6.20;"F";"D";"P";"N";"O";"1";;"9";;"R";;;;;"2";"2";"E";9
943;"D5F2147";"2147";"2004/2005";21/2/2005 00:00:00;2;5;6.50;"F";"D";"P";"N";"O";"1";;"5";;"R";;;;"-";"0";"1";"E";5
944;"D5F2148";"2148";"2004/2005";23/2/2005 00:00:00;2;5;6.00;"F";"D";"P";"N";"O";"1";;"3";;"R";;;;;"0";"1";"E";3
949;"D5F2160";"2160";"2004/2005";27/2/2005 00:00:00;2;5;6.40;"F";"D";"C";"N";"O";"1";;"4";;"R";"1";"1";;;"1";"2";"E";4
950;"D5F2161";"2161";"2004/2005";27/2/2005 00:00:00;2;5;5.50;"F";"D";"C";"N";"O";"1";;"3";;"R";"1";"1";;;"0";"1";"E";3
951;"D5F2163";"2163";"2004/2005";27/2/2005 00:00:00;2;5;6.20;"F";"D";"C";"N";"O";"1";;"3";;"R";;;;;"0";"1";"E";3
952;"D5F2168";"2168";"2004/2005";27/2/2005 00:00:00;2;5;5.90;"F";"D";"C";"N";"O";"1";;"5";;"R";;;;;"4";"2";"E";5
953;"D5F2170";"2170";"2004/2005";28/2/2005 00:00:00;2;5;5.20;"F";"D";"P";"O";"O";"1";;;"7";"R";;;;"8";"0";"1";"CP";7
954;"D5F2171";"2171";"2004/2005";1/3/2005 00:00:00;3;5;7.30;"F";"D";"P";"N";"O";"1";;"6";;"R";;;;;"5";"2";"E";6
955;"D5F2172";"2172";"2004/2005";1/3/2005 00:00:00;3;5;5.50;"F";"D";"P";"N";"O";"1";;"6";;"R";;;;"-";"0";"1";"E";6
956;"D5F2175";"2175";"2004/2005";1/3/2005 00:00:00;3;5;5.90;"F";"D";"C";"N";"O";"1";;"6";;"R";;;;;"2";"2";"E";6
957;"D5F2176";"2176";"2004/2005";28/2/2005 00:00:00;2;5;4.90;"F";"D";"P";"N";"O";"1";;"6";;"R";;;;"-";"0";"1";"E";6
958;"D5F2178";"2178";"2004/2005";27/2/2005 00:00:00;2;5;5.00;"F";"D";"C";;"N";;;;;;;;;;"0";"1";;
959;"D5F2183";"2183";"2004/2005";4/3/2005 00:00:00;3;5;5.90;"F";"D";"P";"N";"O";"1";;"4";;"R";;;;;"0";"1";"E";4
960;"D5F2186";"2186";"2004/2005";28/2/2005 00:00:00;2;5;6.10;"F";"D";"C";"N";"O";"1";;"4";;"R";;;;;"0";"1";"E";4
961;"D5F2187";"2187";"2004/2005";4/3/2005 00:00:00;3;5;6.50;"F";"D";"P";"N";"O";"1";;"5";;"R";;;;;"1";"2";"E";5
962;"D5F2189";"2189";"2004/2005";2/3/2005 00:00:00;3;5;6.40;"F";"D";"P";"N";"O";"1";;"6";;"R";;;;;"2";"2";"E";6
967;"D5F2209";"2209";"2004/2005";20/3/2005 00:00:00;3;5;5.00;"F";"D";"P";"O";"O";"1";;;"2";"R";;;;"3";"0";"1";"CP";2
973;"D5F2219";"2219";"2005/2006";14/4/2005 00:00:00;4;5;6.40;"F";"D";"D";"O";"O";"1";;;"6";"R";;;;"-";"1";"1";"CP";6
974;"D5F2220";"2220";"2005/2006";14/4/2005 00:00:00;4;5;5.90;"F";"D";"D";"O";"O";"1";;;"5";"R";;;;"-";"5";"2";"CP";5
975;"D5F2221";"2221";"2005/2006";14/4/2005 00:00:00;4;5;5.60;"F";"D";"D";"O";"O";"1";;;"7";"R";;;;"7";"1";"1";"CP";7
976;"D5F2222";"2222";"2005/2006";16/4/2005 00:00:00;4;5;5.50;"F";"D";"D";"O";"N";;;;;;;;;;"4";"2";;
977;"D5F2223";"2223";"2005/2006";19/4/2005 00:00:00;4;5;6.20;"F";"D";"D";"O";"O";"1";;;"6";"R";"1";"1";;"-";"1";"1";"CP";6
978;"D5F2226";"2226";"2005/2006";21/4/2005 00:00:00;4;5;6.40;"F";"D";"D";"O";"O";"1";;;"5";"R";;;;"-";"1";"1";"CP";5
979;"D5F2228";"2228";"2005/2006";25/4/2005 00:00:00;4;5;5.90;"F";"D";"D";"O";"O";"1";;;"4";"R";;;;"4";"1";"1";"CP";4
984;"D5F2233";"2233";"2005/2006";26/4/2005 00:00:00;4;5;6.00;"F";"D";"D";"O";"O";"1";;;"6";"R";;;;"4";"1";"1";"CP";6
985;"D5F2234";"2234";"2005/2006";30/4/2005 00:00:00;4;5;5.90;"F";"D";"D";"O";"N";;;;;;;;;;"2";"2";;
986;"D5F2235";"2235";"2005/2006";30/4/2005 00:00:00;4;5;6.10;"F";"D";"D";"O";"N";;;;;;;;;;"1";"1";;
1422;"D5F2236b";"2236b";"2005/2006";5/5/2005 00:00:00;5;5;6.10;"F";"D";"D";"O";"O";"1";;;"4";"R";;;;"-";;;;
988;"D5F2237";"2237";"2005/2006";5/5/2005 00:00:00;5;5;6.10;"F";"D";"D";"O";"O";"1";;;"4";"R";;;;"0";;;;
990;"D5F2239";"2239";"2005/2006";13/5/2005 00:00:00;5;5;5.90;"F";"D";"D";"O";"O";"1";;;"4";"R";;;;"4";"10";"2";"CP";4
991;"D5F2240";"2240";"2005/2006";25/4/2005 00:00:00;4;5;7.00;"F";"D";"P";"N";"N";"1";;"5";;"R";;;;;"1";"1";"E";5
992;"D5F2245";"2245";"2005/2006";28/9/2005 00:00:00;9;5;5.50;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
993;"D5F2246";"2246";"2005/2006";28/9/2005 00:00:00;9;5;5.40;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
994;"D5F2247";"2247";"2005/2006";28/9/2005 00:00:00;9;5;5.20;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
995;"D5F2250";"2250";"2005/2006";30/9/2005 00:00:00;9;5;5.50;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
996;"D5F2251";"2251";"2005/2006";30/9/2005 00:00:00;9;5;6.50;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
997;"D5F2252";"2252";"2005/2006";30/9/2005 00:00:00;9;5;4.50;"F";"D";"C";"N";"N";;;;;;;;;;"2";"2";;
998;"D5F2253";"2253";"2005/2006";30/9/2005 00:00:00;9;5;4.20;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
999;"D5F2254";"2254";"2005/2006";1/10/2005 00:00:00;10;5;5.00;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1000;"D5F2255";"2255";"2005/2006";1/10/2005 00:00:00;10;5;5.60;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1001;"D5F2256";"2256";"2005/2006";1/10/2005 00:00:00;10;5;4.20;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1002;"D5F2259";"2259";"2005/2006";2/10/2005 00:00:00;10;5;4.70;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
1003;"D5F2262";"2262";"2005/2006";1/10/2005 00:00:00;10;5;5.40;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1004;"D5F2263";"2263";"2005/2006";1/10/2005 00:00:00;10;5;6.00;"F";"D";"C";"N";"Inut.";;;;;;;;;;"7";"2";;
1005;"D5F2267";"2267";"2005/2006";1/10/2005 00:00:00;10;5;5.20;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
1006;"D5F2270";"2270";"2005/2006";8/9/2005 00:00:00;9;5;6.20;"F";"D";"C";"N";"N";;;;;;;;;;"3";"2";;
1008;"D5F2275";"2275";"2005/2006";22/10/2005 00:00:00;10;5;5.40;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"1";"1";"O";
1009;"D5F2276";"2276";"2005/2006";22/10/2005 00:00:00;10;5;6.00;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1010;"D5F2278";"2278";"2005/2006";22/10/2005 00:00:00;10;5;5.80;"F";"D";"C";"N";"O";"1";;;"3";"R";;;;"-";;;;
1011;"D5F2279";"2279";"2005/2006";22/10/2005 00:00:00;10;5;5.50;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"2";"2";"O";
1012;"D5F2280";"2280";"2005/2006";22/10/2005 00:00:00;10;5;6.80;"F";"D";"C";"N";"O";"1";;;"6";"R";;;;"-";"A(0)";"Ad.";"CP";6
1013;"D5F2281";"2281";"2005/2006";22/10/2005 00:00:00;10;5;6.50;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"-";"2";"2";"O";
1014;"D5F2287";"2287";"2005/2006";3/11/2005 00:00:00;11;5;5.00;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1015;"D5F2288";"2288";"2005/2006";3/11/2005 00:00:00;11;5;5.00;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1016;"D5F2289";"2289";"2005/2006";5/11/2005 00:00:00;11;5;5.40;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1017;"D5F2290";"2290";"2005/2006";5/11/2005 00:00:00;11;5;5.00;"F";"D";"C";"N";"O";"1";;;"6";"R";;;;"-";"2";"2";"CP";6
1018;"D5F2292";"2292";"2005/2006";6/11/2005 00:00:00;11;5;6.20;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1019;"D5F2296";"2296";"2005/2006";6/11/2005 00:00:00;11;5;6.40;"F";"D";"C";"N";"O";"1";;;"5";"R";;;;"0";"A(0)";"Ad.";"CP";5
1020;"D5F2300";"2300";"2005/2006";7/11/2005 00:00:00;11;5;5.80;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1023;"D5F2303";"2303";"2005/2006";6/11/2005 00:00:00;11;5;7.10;"F";"D";"P";"N";"O";"1";;;"6";"R";;;;"0";"3";"2";"CP";6
1024;"D5F2305";"2305";"2005/2006";13/11/2005 00:00:00;11;5;5.80;"F";"D";"C";"N";"Inut.";;;;;;;;;;"4";"2";;
1025;"D5F2306";"2306";"2005/2006";13/11/2005 00:00:00;11;5;6.30;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1026;"D5F2307";"2307";"2005/2006";13/11/2005 00:00:00;11;5;6.10;"F";"D";"C";"N";"Inut.";;;;;;;;;;"1";"1";;
1027;"D5F2310";"2310";"2005/2006";12/11/2005 00:00:00;11;5;5.00;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1028;"D5F2313";"2313";"2005/2006";12/11/2005 00:00:00;11;5;6.30;"F";"D";"C";"N";"O";"1";;;"5";"R";;;;"0";"1";"1";"CP";5
1029;"D5F2314";"2314";"2005/2006";12/11/2005 00:00:00;11;5;5.70;"F";"D";"C";"N";"O";"1";;;"2";"R";;;;"0";"1";"1";"CP";2
1030;"D5F2316";"2316";"2005/2006";19/11/2005 00:00:00;11;5;5.10;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1031;"D5F2317";"2317";"2005/2006";19/11/2005 00:00:00;11;5;6.00;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1032;"D5F2320";"2320";"2005/2006";20/11/2005 00:00:00;11;5;5.50;"F";"D";"C";"N";"O";"1";;;"5";"R";;;;"0";"2";"2";"CP";5
1033;"D5F2321";"2321";"2005/2006";22/11/2005 00:00:00;11;5;6.00;"F";"D";"R";"N";"N";;;;;;;;;;"0";;;
1034;"D5F2324";"2324";"2005/2006";28/11/2005 00:00:00;11;5;7.00;"F";"D";"C";"N";"O";"1";;;"3";"R";;;;"0";"2";"2";"CP";3
1035;"D5F2326";"2326";"2005/2006";27/11/2005 00:00:00;11;5;5.40;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1036;"D5F2327";"2327";"2005/2006";27/11/2005 00:00:00;11;5;6.10;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1037;"D5F2329";"2329";"2005/2006";27/11/2005 00:00:00;11;5;5.50;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1038;"D5F2331";"2331";"2005/2006";1/12/2005 00:00:00;12;5;6.20;"F";"D";"C";"N";"Perdu";;;;;;;;;;"3";"2";;
1039;"D5F2334";"2334";"2005/2006";4/12/2005 00:00:00;12;5;5.80;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1040;"D5F2335";"2335";"2005/2006";4/12/2005 00:00:00;12;5;4.60;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1041;"D5F2338";"2338";"2005/2006";4/12/2005 00:00:00;12;5;5.80;"F";"D";"C";"N";"Perdu";;;;;;;;;;"0";;;
1042;"D5F2341";"2341";"2005/2006";4/12/2005 00:00:00;12;5;6.20;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1043;"D5F2342";"2342";"2005/2006";4/12/2005 00:00:00;12;5;5.40;"F";"D";"C";"N";"O";"1";;;"2";"R";;;;"-";"3";"2";"CP";2
1044;"D5F2343";"2343";"2005/2006";7/12/2005 00:00:00;12;5;5.50;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1045;"D5F2346";"2346";"2005/2006";7/12/2005 00:00:00;12;5;6.30;"F";"D";"C";"N";"N";;;;;;;;;;"0";;;
1046;"D5F2348";"2348";"2005/2006";11/12/2005 00:00:00;12;5;5.50;"F";"D";"C";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
1047;"D5F2349";"2349";"2005/2006";11/12/2005 00:00:00;12;5;6.20;"F";"D";"P";"N";"O";"1";;;"0";"NR";;;;"-";"0";;"O";
1048;"D5F2350";"2350";"2005/2006";11/12/2005 00:00:00;12;5;5.50;"F";"D";"P";"N";"O";"1";;;"0";"NR";;;;"0";"0";;"O";
